,0,1,2,3,4,5,6,7,8,9
40616,282,Hartford,32,2465,77.0,Scoring Defense,2017,,,
40617,283,Morehead St.,30,2311,77.0,Scoring Defense,2017,,,
40618,284,South Dakota St.,35,2697,77.1,Scoring Defense,2017,,,
40619,285,Murray St.,33,2543,77.1,Scoring Defense,2017,,,
40620,286,Drake,31,2390,77.1,Scoring Defense,2017,,,
40621,287,Cornell,29,2238,77.2,Scoring Defense,2017,,,
40622,288,UMBC,34,2624,77.2,Scoring Defense,2017,,,
40623,289,Houston Baptist,31,2398,77.4,Scoring Defense,2017,,,
40624,290,Bryant,32,2478,77.4,Scoring Defense,2017,,,
40625,291,Green Bay,32,2479,77.5,Scoring Defense,2017,,,
40626,292,Lipscomb,33,2562,77.6,Scoring Defense,2017,,,
40627,293,Manhattan,32,2485,77.7,Scoring Defense,2017,,,
40628,294,Canisius,34,2642,77.7,Scoring Defense,2017,,,
40629,295,Alabama A&M,29,2255,77.8,Scoring Defense,2017,,,
40630,296,William & Mary,31,2411,77.8,Scoring Defense,2017,,,
40631,297,Bethune-Cookman,32,2490,77.8,Scoring Defense,2017,,,
40632,298,Brown,30,2338,77.9,Scoring Defense,2017,,,
40633,299,Iowa,34,2654,78.1,Scoring Defense,2017,,,
40634,300,Niagara,33,2579,78.2,Scoring Defense,2017,,,
40635,Three-Point Field Goals Per Game,2017,,,,,,,,
40636,1,Savannah St.,29,392,13.5,Three-Point Field Goals Per Game,2017,,,
40637,2,Central Mich.,32,399,12.5,Three-Point Field Goals Per Game,2017,,,
40638,3,The Citadel,33,397,12.0,Three-Point Field Goals Per Game,2017,,,
40639,4,Fort Wayne,33,352,10.7,Three-Point Field Goals Per Game,2017,,,
40640,5,Marquette,32,336,10.5,Three-Point Field Goals Per Game,2017,,,
40641,6,Lipscomb,33,340,10.3,Three-Point Field Goals Per Game,2017,,,
40642,7,Belmont,30,306,10.2,Three-Point Field Goals Per Game,2017,,,
40643,8,Marshall,35,356,10.2,Three-Point Field Goals Per Game,2017,,,
40644,9,Akron,36,366,10.2,Three-Point Field Goals Per Game,2017,,,
40645,10,Montana St.,32,320,10.0,Three-Point Field Goals Per Game,2017,,,
40646,11,Arizona St.,33,328,9.9,Three-Point Field Goals Per Game,2017,,,
40647,12,Princeton,30,298,9.9,Three-Point Field Goals Per Game,2017,,,
40648,13,Jacksonville,33,327,9.9,Three-Point Field Goals Per Game,2017,,,
40649,14,Vanderbilt,35,346,9.9,Three-Point Field Goals Per Game,2017,,,
40650,15,UCLA,36,354,9.8,Three-Point Field Goals Per Game,2017,,,
40651,16,Iowa St.,35,344,9.8,Three-Point Field Goals Per Game,2017,,,
40652,17,Iona,35,342,9.8,Three-Point Field Goals Per Game,2017,,,
40653,18,Wyoming,38,369,9.7,Three-Point Field Goals Per Game,2017,,,
40654,19,UMBC,34,330,9.7,Three-Point Field Goals Per Game,2017,,,
40655,20,Santa Clara,33,318,9.6,Three-Point Field Goals Per Game,2017,,,
40656,21,Elon,32,308,9.6,Three-Point Field Goals Per Game,2017,,,
40657,22,UNCW,35,336,9.6,Three-Point Field Goals Per Game,2017,,,
40658,23,Michigan,38,361,9.5,Three-Point Field Goals Per Game,2017,,,
40659,24,Winthrop,33,313,9.5,Three-Point Field Goals Per Game,2017,,,
40660,25,Wofford,33,311,9.4,Three-Point Field Goals Per Game,2017,,,
40661,26,Ball St.,34,319,9.4,Three-Point Field Goals Per Game,2017,,,
40662,27,Rice,35,326,9.3,Three-Point Field Goals Per Game,2017,,,
40663,28,Omaha,32,297,9.3,Three-Point Field Goals Per Game,2017,,,
40664,29,Notre Dame,36,334,9.3,Three-Point Field Goals Per Game,2017,,,
40665,30,Ohio,31,285,9.2,Three-Point Field Goals Per Game,2017,,,
40666,31,Ga. Southern,33,303,9.2,Three-Point Field Goals Per Game,2017,,,
40667,32,Weber St.,34,312,9.2,Three-Point Field Goals Per Game,2017,,,
40668,33,Nevada,35,320,9.1,Three-Point Field Goals Per Game,2017,,,
40669,34,William & Mary,31,283,9.1,Three-Point Field Goals Per Game,2017,,,
40670,35,Davidson,32,292,9.1,Three-Point Field Goals Per Game,2017,,,
40671,36,Furman,35,319,9.1,Three-Point Field Goals Per Game,2017,,,
40672,-,Liberty,35,319,9.1,Three-Point Field Goals Per Game,2017,,,
40673,38,Army West Point,32,291,9.1,Three-Point Field Goals Per Game,2017,,,
40674,-,Hofstra,32,291,9.1,Three-Point Field Goals Per Game,2017,,,
40675,40,Canisius,34,309,9.1,Three-Point Field Goals Per Game,2017,,,
40676,41,South Dakota St.,35,318,9.1,Three-Point Field Goals Per Game,2017,,,
40677,42,Western Ill.,28,254,9.1,Three-Point Field Goals Per Game,2017,,,
40678,43,San Francisco,33,299,9.1,Three-Point Field Goals Per Game,2017,,,
40679,44,Auburn,32,289,9.0,Three-Point Field Goals Per Game,2017,,,
40680,45,UMKC,35,315,9.0,Three-Point Field Goals Per Game,2017,,,
40681,-,Purdue,35,315,9.0,Three-Point Field Goals Per Game,2017,,,
40682,-,IUPUI,32,288,9.0,Three-Point Field Goals Per Game,2017,,,
40683,48,Temple,32,287,9.0,Three-Point Field Goals Per Game,2017,,,
40684,49,Nicholls St.,31,278,9.0,Three-Point Field Goals Per Game,2017,,,
40685,50,Eastern Ill.,29,259,8.9,Three-Point Field Goals Per Game,2017,,,
40686,Three-Point Field Goals Per Game,2017,,,,,,,,
40687,51,Monmouth,34,303,8.9,Three-Point Field Goals Per Game,2017,,,
40688,52,Oklahoma St.,33,294,8.9,Three-Point Field Goals Per Game,2017,,,
40689,53,Wright St.,32,285,8.9,Three-Point Field Goals Per Game,2017,,,
40690,54,Kansas,36,318,8.8,Three-Point Field Goals Per Game,2017,,,
40691,55,Utah Valley,34,300,8.8,Three-Point Field Goals Per Game,2017,,,
40692,-,Syracuse,34,300,8.8,Three-Point Field Goals Per Game,2017,,,
40693,-,Iowa,34,300,8.8,Three-Point Field Goals Per Game,2017,,,
40694,58,Southern Utah,33,291,8.8,Three-Point Field Goals Per Game,2017,,,
40695,59,UNCG,35,308,8.8,Three-Point Field Goals Per Game,2017,,,
40696,60,Virginia Tech,33,290,8.8,Three-Point Field Goals Per Game,2017,,,
40697,61,Northern Colo.,29,254,8.8,Three-Point Field Goals Per Game,2017,,,
40698,62,Murray St.,33,289,8.8,Three-Point Field Goals Per Game,2017,,,
40699,63,Drake,31,270,8.7,Three-Point Field Goals Per Game,2017,,,
40700,64,Creighton,35,304,8.7,Three-Point Field Goals Per Game,2017,,,
40701,65,Indiana,34,295,8.7,Three-Point Field Goals Per Game,2017,,,
40702,-,North Florida,34,295,8.7,Three-Point Field Goals Per Game,2017,,,
40703,67,Seattle U,30,260,8.7,Three-Point Field Goals Per Game,2017,,,
40704,68,Villanova,36,311,8.6,Three-Point Field Goals Per Game,2017,,,
40705,69,UTRGV,32,276,8.6,Three-Point Field Goals Per Game,2017,,,
40706,70,Saint Mary's (CA),34,293,8.6,Three-Point Field Goals Per Game,2017,,,
40707,71,Northeastern,31,267,8.6,Three-Point Field Goals Per Game,2017,,,
40708,72,Wichita St.,36,310,8.6,Three-Point Field Goals Per Game,2017,,,
40709,-,UT Arlington,36,310,8.6,Three-Point Field Goals Per Game,2017,,,
40710,74,USC Upstate,33,284,8.6,Three-Point Field Goals Per Game,2017,,,
40711,75,Northern Ky.,35,300,8.6,Three-Point Field Goals Per Game,2017,,,
40712,76,Oregon,39,334,8.6,Three-Point Field Goals Per Game,2017,,,
40713,77,Boston U.,32,274,8.6,Three-Point Field Goals Per Game,2017,,,
40714,78,La Salle,30,255,8.5,Three-Point Field Goals Per Game,2017,,,
40715,79,Colgate,32,271,8.5,Three-Point Field Goals Per Game,2017,,,
40716,80,Fairfield,31,262,8.5,Three-Point Field Goals Per Game,2017,,,
40717,81,Lehigh,32,270,8.4,Three-Point Field Goals Per Game,2017,,,
40718,82,St. John's (NY),33,278,8.4,Three-Point Field Goals Per Game,2017,,,
40719,83,Cornell,29,244,8.4,Three-Point Field Goals Per Game,2017,,,
40720,84,Duke,37,311,8.4,Three-Point Field Goals Per Game,2017,,,
40721,-,Troy,37,311,8.4,Three-Point Field Goals Per Game,2017,,,
40722,86,Illinois St.,35,294,8.4,Three-Point Field Goals Per Game,2017,,,
40723,87,Houston,32,268,8.4,Three-Point Field Goals Per Game,2017,,,
40724,88,Appalachian St.,30,251,8.4,Three-Point Field Goals Per Game,2017,,,
40725,89,Penn,28,234,8.4,Three-Point Field Goals Per Game,2017,,,
40726,90,San Diego,31,258,8.3,Three-Point Field Goals Per Game,2017,,,
40727,-,Cal Poly,31,258,8.3,Three-Point Field Goals Per Game,2017,,,
40728,-,NJIT,31,258,8.3,Three-Point Field Goals Per Game,2017,,,
40729,93,VMI,30,248,8.3,Three-Point Field Goals Per Game,2017,,,
40730,94,Eastern Wash.,34,281,8.3,Three-Point Field Goals Per Game,2017,,,
40731,95,Fordham,32,264,8.3,Three-Point Field Goals Per Game,2017,,,
40732,96,Maryland,33,272,8.2,Three-Point Field Goals Per Game,2017,,,
40733,97,Hartford,32,263,8.2,Three-Point Field Goals Per Game,2017,,,
40734,-,Delaware St.,32,263,8.2,Three-Point Field Goals Per Game,2017,,,
40735,99,UT Martin,35,287,8.2,Three-Point Field Goals Per Game,2017,,,
40736,100,Indiana St.,31,254,8.2,Three-Point Field Goals Per Game,2017,,,
40737,Three-Point Field Goals Per Game,2017,,,,,,,,
40738,101,Missouri St.,33,270,8.2,Three-Point Field Goals Per Game,2017,,,
40739,102,Harvard,28,229,8.2,Three-Point Field Goals Per Game,2017,,,
40740,103,Bucknell,35,286,8.2,Three-Point Field Goals Per Game,2017,,,
40741,-,SMU,35,286,8.2,Three-Point Field Goals Per Game,2017,,,
40742,105,Stetson,32,261,8.2,Three-Point Field Goals Per Game,2017,,,
40743,106,Coastal Caro.,39,318,8.2,Three-Point Field Goals Per Game,2017,,,
40744,107,Saint Francis (PA),34,277,8.1,Three-Point Field Goals Per Game,2017,,,
40745,108,Brown,30,244,8.1,Three-Point Field Goals Per Game,2017,,,
40746,109,Wake Forest,33,268,8.1,Three-Point Field Goals Per Game,2017,,,
40747,110,Detroit Mercy,31,251,8.1,Three-Point Field Goals Per Game,2017,,,
40748,111,Loyola Chicago,32,259,8.1,Three-Point Field Goals Per Game,2017,,,
40749,112,Dayton,32,258,8.1,Three-Point Field Goals Per Game,2017,,,
40750,113,Saint Peter's,36,288,8.0,Three-Point Field Goals Per Game,2017,,,
40751,-,Air Force,33,264,8.0,Three-Point Field Goals Per Game,2017,,,
40752,-,UNC Asheville,33,264,8.0,Three-Point Field Goals Per Game,2017,,,
40753,-,Boston College,32,256,8.0,Three-Point Field Goals Per Game,2017,,,
40754,-,New Hampshire,32,256,8.0,Three-Point Field Goals Per Game,2017,,,
40755,-,Drexel,32,256,8.0,Three-Point Field Goals Per Game,2017,,,
40756,119,Southeast Mo. St.,33,263,8.0,Three-Point Field Goals Per Game,2017,,,
40757,-,Pittsburgh,33,263,8.0,Three-Point Field Goals Per Game,2017,,,
40758,121,Campbell,37,294,7.9,Three-Point Field Goals Per Game,2017,,,
40759,122,Boise St.,32,253,7.9,Three-Point Field Goals Per Game,2017,,,
40760,123,Charlotte,30,237,7.9,Three-Point Field Goals Per Game,2017,,,
40761,124,George Washington,35,276,7.9,Three-Point Field Goals Per Game,2017,,,
40762,125,Southern California,36,283,7.9,Three-Point Field Goals Per Game,2017,,,
40763,-,Ole Miss,36,283,7.9,Three-Point Field Goals Per Game,2017,,,
40764,127,Columbia,27,211,7.8,Three-Point Field Goals Per Game,2017,,,
40765,128,Stony Brook,32,250,7.8,Three-Point Field Goals Per Game,2017,,,
40766,129,Michigan St.,35,273,7.8,Three-Point Field Goals Per Game,2017,,,
40767,130,Lamar University,34,265,7.8,Three-Point Field Goals Per Game,2017,,,
40768,131,Louisiana Tech,33,257,7.8,Three-Point Field Goals Per Game,2017,,,
40769,132,Milwaukee,35,272,7.8,Three-Point Field Goals Per Game,2017,,,
40770,133,Samford,36,279,7.8,Three-Point Field Goals Per Game,2017,,,
40771,-,Binghamton,32,248,7.8,Three-Point Field Goals Per Game,2017,,,
40772,135,Richmond,35,271,7.7,Three-Point Field Goals Per Game,2017,,,
40773,136,North Dakota St.,30,232,7.7,Three-Point Field Goals Per Game,2017,,,
40774,137,Idaho,33,255,7.7,Three-Point Field Goals Per Game,2017,,,
40775,138,Florida,36,278,7.7,Three-Point Field Goals Per Game,2017,,,
40776,139,Mississippi St.,32,247,7.7,Three-Point Field Goals Per Game,2017,,,
40777,-,Radford,32,247,7.7,Three-Point Field Goals Per Game,2017,,,
40778,141,Illinois,35,270,7.7,Three-Point Field Goals Per Game,2017,,,
40779,142,Toledo,34,262,7.7,Three-Point Field Goals Per Game,2017,,,
40780,-,UMES,34,262,7.7,Three-Point Field Goals Per Game,2017,,,
40781,144,Portland St.,31,238,7.7,Three-Point Field Goals Per Game,2017,,,
40782,145,Butler,34,261,7.7,Three-Point Field Goals Per Game,2017,,,
40783,146,Marist,32,245,7.7,Three-Point Field Goals Per Game,2017,,,
40784,147,Wisconsin,37,283,7.6,Three-Point Field Goals Per Game,2017,,,
40785,148,Idaho St.,31,237,7.6,Three-Point Field Goals Per Game,2017,,,
40786,149,UNI,30,229,7.6,Three-Point Field Goals Per Game,2017,,,
40787,150,Mercer,32,244,7.6,Three-Point Field Goals Per Game,2017,,,
40788,Three-Point Field Goals Per Game,2017,,,,,,,,
40789,151,Eastern Ky.,31,235,7.6,Three-Point Field Goals Per Game,2017,,,
40790,152,ETSU,35,265,7.6,Three-Point Field Goals Per Game,2017,,,
40791,153,Austin Peay,30,227,7.6,Three-Point Field Goals Per Game,2017,,,
40792,154,Ill.-Chicago,36,272,7.6,Three-Point Field Goals Per Game,2017,,,
40793,155,Utah St.,31,234,7.5,Three-Point Field Goals Per Game,2017,,,
40794,156,Tennessee Tech,32,241,7.5,Three-Point Field Goals Per Game,2017,,,
40795,157,N.C. Central,34,255,7.5,Three-Point Field Goals Per Game,2017,,,
40796,-,Buffalo,32,240,7.5,Three-Point Field Goals Per Game,2017,,,
40797,159,Northern Ariz.,32,239,7.5,Three-Point Field Goals Per Game,2017,,,
40798,160,Georgia St.,33,246,7.5,Three-Point Field Goals Per Game,2017,,,
40799,161,Chattanooga,31,231,7.5,Three-Point Field Goals Per Game,2017,,,
40800,162,Montana,32,238,7.4,Three-Point Field Goals Per Game,2017,,,
40801,163,Denver,30,223,7.4,Three-Point Field Goals Per Game,2017,,,
40802,164,West Virginia,37,275,7.4,Three-Point Field Goals Per Game,2017,,,
40803,165,New Mexico St.,34,252,7.4,Three-Point Field Goals Per Game,2017,,,
40804,166,Bryant,32,237,7.4,Three-Point Field Goals Per Game,2017,,,
40805,167,Niagara,33,244,7.4,Three-Point Field Goals Per Game,2017,,,
40806,168,Holy Cross,32,236,7.4,Three-Point Field Goals Per Game,2017,,,
40807,169,Jacksonville St.,35,258,7.4,Three-Point Field Goals Per Game,2017,,,
40808,170,Dartmouth,27,199,7.4,Three-Point Field Goals Per Game,2017,,,
40809,171,Lafayette,30,221,7.4,Three-Point Field Goals Per Game,2017,,,
40810,172,UC Irvine,36,265,7.4,Three-Point Field Goals Per Game,2017,,,
40811,173,Quinnipiac,31,228,7.4,Three-Point Field Goals Per Game,2017,,,
40812,-,Charleston So.,31,228,7.4,Three-Point Field Goals Per Game,2017,,,
40813,175,Colorado,34,250,7.4,Three-Point Field Goals Per Game,2017,,,
40814,-,Youngstown St.,34,250,7.4,Three-Point Field Goals Per Game,2017,,,
40815,177,Gonzaga,39,286,7.3,Three-Point Field Goals Per Game,2017,,,
40816,-,Cincinnati,36,264,7.3,Three-Point Field Goals Per Game,2017,,,
40817,179,Tulsa,32,234,7.3,Three-Point Field Goals Per Game,2017,,,
40818,180,UCF,36,263,7.3,Three-Point Field Goals Per Game,2017,,,
40819,181,Morehead St.,30,219,7.3,Three-Point Field Goals Per Game,2017,,,
40820,182,Washington,31,226,7.3,Three-Point Field Goals Per Game,2017,,,
40821,183,Oakland,34,247,7.3,Three-Point Field Goals Per Game,2017,,,
40822,184,Mt. St. Mary's,36,261,7.3,Three-Point Field Goals Per Game,2017,,,
40823,185,Providence,33,239,7.2,Three-Point Field Goals Per Game,2017,,,
40824,-,Clemson,33,239,7.2,Three-Point Field Goals Per Game,2017,,,
40825,187,Loyola Marymount,30,217,7.2,Three-Point Field Goals Per Game,2017,,,
40826,188,Oral Roberts,30,216,7.2,Three-Point Field Goals Per Game,2017,,,
40827,189,Central Ark.,32,230,7.2,Three-Point Field Goals Per Game,2017,,,
40828,190,Prairie View,33,237,7.2,Three-Point Field Goals Per Game,2017,,,
40829,-,La.-Monroe,33,237,7.2,Three-Point Field Goals Per Game,2017,,,
40830,192,TCU,39,280,7.2,Three-Point Field Goals Per Game,2017,,,
40831,193,Yale,29,208,7.2,Three-Point Field Goals Per Game,2017,,,
40832,194,Kent St.,36,257,7.1,Three-Point Field Goals Per Game,2017,,,
40833,-,Colorado St.,36,257,7.1,Three-Point Field Goals Per Game,2017,,,
40834,196,Hawaii,30,214,7.1,Three-Point Field Goals Per Game,2017,,,
40835,197,Tulane,31,221,7.1,Three-Point Field Goals Per Game,2017,,,
40836,-,St. Francis Brooklyn,31,221,7.1,Three-Point Field Goals Per Game,2017,,,
40837,199,Bethune-Cookman,32,228,7.1,Three-Point Field Goals Per Game,2017,,,
40838,-,North Dakota,32,228,7.1,Three-Point Field Goals Per Game,2017,,,
40839,Three-Point Field Goals Per Game,2017,,,,,,,,
40840,201,Massachusetts,33,234,7.1,Three-Point Field Goals Per Game,2017,,,
40841,202,Northwestern,36,255,7.1,Three-Point Field Goals Per Game,2017,,,
40842,203,North Carolina,40,283,7.1,Three-Point Field Goals Per Game,2017,,,
40843,204,Cleveland St.,31,219,7.1,Three-Point Field Goals Per Game,2017,,,
40844,205,Duquesne,32,226,7.1,Three-Point Field Goals Per Game,2017,,,
40845,-,NC State,32,226,7.1,Three-Point Field Goals Per Game,2017,,,
40846,207,San Diego St.,33,233,7.1,Three-Point Field Goals Per Game,2017,,,
40847,208,Kansas St.,35,247,7.1,Three-Point Field Goals Per Game,2017,,,
40848,209,Coppin St.,32,225,7.0,Three-Point Field Goals Per Game,2017,,,
40849,-,Missouri,32,225,7.0,Three-Point Field Goals Per Game,2017,,,
40850,211,Kentucky,38,267,7.0,Three-Point Field Goals Per Game,2017,,,
40851,-,Xavier,38,267,7.0,Three-Point Field Goals Per Game,2017,,,
40852,213,Louisville,34,238,7.0,Three-Point Field Goals Per Game,2017,,,
40853,-,Louisiana,33,231,7.0,Three-Point Field Goals Per Game,2017,,,
40854,-,Northwestern St.,29,203,7.0,Three-Point Field Goals Per Game,2017,,,
40855,216,Penn St.,33,230,7.0,Three-Point Field Goals Per Game,2017,,,
40856,-,Saint Louis,33,230,7.0,Three-Point Field Goals Per Game,2017,,,
40857,218,South Ala.,32,223,7.0,Three-Point Field Goals Per Game,2017,,,
40858,219,Alcorn,32,222,6.9,Three-Point Field Goals Per Game,2017,,,
40859,220,Bowling Green,32,220,6.9,Three-Point Field Goals Per Game,2017,,,
40860,-,Arkansas St.,32,220,6.9,Three-Point Field Goals Per Game,2017,,,
40861,222,Virginia,34,232,6.8,Three-Point Field Goals Per Game,2017,,,
40862,223,Jackson St.,32,218,6.8,Three-Point Field Goals Per Game,2017,,,
40863,224,Fla. Atlantic,30,204,6.8,Three-Point Field Goals Per Game,2017,,,
40864,225,BYU,34,230,6.8,Three-Point Field Goals Per Game,2017,,,
40865,226,UConn,33,223,6.8,Three-Point Field Goals Per Game,2017,,,
40866,227,Washington St.,31,209,6.7,Three-Point Field Goals Per Game,2017,,,
40867,228,McNeese,29,195,6.7,Three-Point Field Goals Per Game,2017,,,
40868,229,Utah,32,215,6.7,Three-Point Field Goals Per Game,2017,,,
40869,-,Southeastern La.,32,215,6.7,Three-Point Field Goals Per Game,2017,,,
40870,231,South Carolina,37,248,6.7,Three-Point Field Goals Per Game,2017,,,
40871,232,Fairleigh Dickinson,30,201,6.7,Three-Point Field Goals Per Game,2017,,,
40872,233,Western Ky.,32,214,6.7,Three-Point Field Goals Per Game,2017,,,
40873,234,San Jose St.,30,200,6.7,Three-Point Field Goals Per Game,2017,,,
40874,235,Florida St.,35,233,6.7,Three-Point Field Goals Per Game,2017,,,
40875,236,UNLV,32,213,6.7,Three-Point Field Goals Per Game,2017,,,
40876,237,California,34,226,6.6,Three-Point Field Goals Per Game,2017,,,
40877,238,Chicago St.,32,212,6.6,Three-Point Field Goals Per Game,2017,,,
40878,-,Texas Tech,32,212,6.6,Three-Point Field Goals Per Game,2017,,,
40879,-,Maine,32,212,6.6,Three-Point Field Goals Per Game,2017,,,
40880,241,Alabama,34,225,6.6,Three-Point Field Goals Per Game,2017,,,
40881,-,Norfolk St.,34,225,6.6,Three-Point Field Goals Per Game,2017,,,
40882,243,Arizona,37,244,6.6,Three-Point Field Goals Per Game,2017,,,
40883,244,Ohio St.,32,211,6.6,Three-Point Field Goals Per Game,2017,,,
40884,245,South Dakota,34,224,6.6,Three-Point Field Goals Per Game,2017,,,
40885,246,Bradley,33,217,6.6,Three-Point Field Goals Per Game,2017,,,
40886,-,Valparaiso,33,217,6.6,Three-Point Field Goals Per Game,2017,,,
40887,248,Baylor,35,230,6.6,Three-Point Field Goals Per Game,2017,,,
40888,249,CSU Bakersfield,35,229,6.5,Three-Point Field Goals Per Game,2017,,,
40889,-,Vermont,35,229,6.5,Three-Point Field Goals Per Game,2017,,,
40890,Three-Point Field Goals Per Game,2017,,,,,,,,
40891,251,Western Mich.,32,209,6.5,Three-Point Field Goals Per Game,2017,,,
40892,-,Manhattan,32,209,6.5,Three-Point Field Goals Per Game,2017,,,
40893,253,FGCU,34,221,6.5,Three-Point Field Goals Per Game,2017,,,
40894,-,Ark.-Pine Bluff,32,208,6.5,Three-Point Field Goals Per Game,2017,,,
40895,255,East Carolina,33,214,6.5,Three-Point Field Goals Per Game,2017,,,
40896,-,Portland,33,214,6.5,Three-Point Field Goals Per Game,2017,,,
40897,257,Arkansas,36,233,6.5,Three-Point Field Goals Per Game,2017,,,
40898,258,Little Rock,32,207,6.5,Three-Point Field Goals Per Game,2017,,,
40899,259,Southern Miss.,31,200,6.5,Three-Point Field Goals Per Game,2017,,,
40900,-,Alabama St.,31,200,6.5,Three-Point Field Goals Per Game,2017,,,
40901,261,Navy,32,206,6.4,Three-Point Field Goals Per Game,2017,,,
40902,-,Kennesaw St.,32,206,6.4,Three-Point Field Goals Per Game,2017,,,
40903,-,Georgetown,32,206,6.4,Three-Point Field Goals Per Game,2017,,,
40904,264,Eastern Mich.,33,211,6.4,Three-Point Field Goals Per Game,2017,,,
40905,265,Long Beach St.,34,216,6.4,Three-Point Field Goals Per Game,2017,,,
40906,266,Oregon St.,32,203,6.3,Three-Point Field Goals Per Game,2017,,,
40907,267,Middle Tenn.,36,228,6.3,Three-Point Field Goals Per Game,2017,,,
40908,-,Fresno St.,33,209,6.3,Three-Point Field Goals Per Game,2017,,,
40909,-,Gardner-Webb,33,209,6.3,Three-Point Field Goals Per Game,2017,,,
40910,-,Miami (FL),33,209,6.3,Three-Point Field Goals Per Game,2017,,,
40911,271,Hampton,31,196,6.3,Three-Point Field Goals Per Game,2017,,,
40912,-,High Point,31,196,6.3,Three-Point Field Goals Per Game,2017,,,
40913,-,LSU,31,196,6.3,Three-Point Field Goals Per Game,2017,,,
40914,274,James Madison,33,208,6.3,Three-Point Field Goals Per Game,2017,,,
40915,275,Houston Baptist,31,195,6.3,Three-Point Field Goals Per Game,2017,,,
40916,276,Col. of Charleston,35,220,6.3,Three-Point Field Goals Per Game,2017,,,
40917,277,St. Bonaventure,32,201,6.3,Three-Point Field Goals Per Game,2017,,,
40918,278,N.C. A&T,32,200,6.3,Three-Point Field Goals Per Game,2017,,,
40919,-,Sacred Heart,32,200,6.3,Three-Point Field Goals Per Game,2017,,,
40920,280,Sam Houston St.,34,212,6.2,Three-Point Field Goals Per Game,2017,,,
40921,281,Florida A&M,30,187,6.2,Three-Point Field Goals Per Game,2017,,,
40922,282,Miami (OH),32,199,6.2,Three-Point Field Goals Per Game,2017,,,
40923,283,Rhode Island,35,217,6.2,Three-Point Field Goals Per Game,2017,,,
40924,-,North Texas,30,186,6.2,Three-Point Field Goals Per Game,2017,,,
40925,-,Longwood,30,186,6.2,Three-Point Field Goals Per Game,2017,,,
40926,286,Oklahoma,31,192,6.2,Three-Point Field Goals Per Game,2017,,,
40927,287,Green Bay,32,197,6.2,Three-Point Field Goals Per Game,2017,,,
40928,288,UAB,33,203,6.2,Three-Point Field Goals Per Game,2017,,,
40929,289,Minnesota,34,209,6.1,Three-Point Field Goals Per Game,2017,,,
40930,290,UC Davis,36,221,6.1,Three-Point Field Goals Per Game,2017,,,
40931,291,Cal St. Fullerton,32,196,6.1,Three-Point Field Goals Per Game,2017,,,
40932,292,Seton Hall,33,202,6.1,Three-Point Field Goals Per Game,2017,,,
40933,293,Wagner,30,183,6.1,Three-Point Field Goals Per Game,2017,,,
40934,294,Texas A&M,31,189,6.1,Three-Point Field Goals Per Game,2017,,,
40935,295,Presbyterian,30,181,6.0,Three-Point Field Goals Per Game,2017,,,
40936,296,Texas St.,36,217,6.0,Three-Point Field Goals Per Game,2017,,,
40937,297,South Carolina St.,31,185,6.0,Three-Point Field Goals Per Game,2017,,,
40938,298,Delaware,33,196,5.9,Three-Point Field Goals Per Game,2017,,,
40939,299,UC Riverside,28,166,5.9,Three-Point Field Goals Per Game,2017,,,
40940,300,Tennessee,32,189,5.9,Three-Point Field Goals Per Game,2017,,,
40941,Personal Fouls Per Game,2017,,,,,,,,
40942,1,Villanova,36,516,14.3,3,Personal Fouls Per Game,2017,,
40943,2,SMU,35,505,14.4,5,Personal Fouls Per Game,2017,,
40944,3,Western Ky.,32,475,14.8,3,Personal Fouls Per Game,2017,,
40945,4,Notre Dame,36,535,14.9,4,Personal Fouls Per Game,2017,,
40946,5,Saint Mary's (CA),34,512,15.1,9,Personal Fouls Per Game,2017,,
40947,6,Michigan,38,574,15.1,10,Personal Fouls Per Game,2017,,
40948,7,Clemson,33,501,15.2,13,Personal Fouls Per Game,2017,,
40949,8,UCF,36,548,15.2,10,Personal Fouls Per Game,2017,,
40950,9,George Washington,35,541,15.5,5,Personal Fouls Per Game,2017,,
40951,10,UNI,30,464,15.5,8,Personal Fouls Per Game,2017,,
40952,11,Miami (FL),33,515,15.6,7,Personal Fouls Per Game,2017,,
40953,12,Yale,29,454,15.7,6,Personal Fouls Per Game,2017,,
40954,13,Louisiana Tech,33,519,15.7,5,Personal Fouls Per Game,2017,,
40955,14,Oregon,39,615,15.8,9,Personal Fouls Per Game,2017,,
40956,15,Purdue,35,552,15.8,9,Personal Fouls Per Game,2017,,
40957,16,Cincinnati,36,568,15.8,3,Personal Fouls Per Game,2017,,
40958,17,New Hampshire,32,506,15.8,11,Personal Fouls Per Game,2017,,
40959,18,Saint Peter's,36,571,15.9,5,Personal Fouls Per Game,2017,,
40960,19,Vermont,35,556,15.9,9,Personal Fouls Per Game,2017,,
40961,20,Southern California,36,572,15.9,12,Personal Fouls Per Game,2017,,
40962,21,Syracuse,34,542,15.9,2,Personal Fouls Per Game,2017,,
40963,22,Iowa St.,35,558,15.9,8,Personal Fouls Per Game,2017,,
40964,23,Georgia Tech,37,591,16.0,5,Personal Fouls Per Game,2017,,
40965,24,UAB,33,528,16.0,8,Personal Fouls Per Game,2017,,
40966,25,Princeton,30,482,16.1,6,Personal Fouls Per Game,2017,,
40967,26,Holy Cross,32,516,16.1,11,Personal Fouls Per Game,2017,,
40968,27,Washington St.,31,502,16.2,4,Personal Fouls Per Game,2017,,
